,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
956,"160.40100620136187,115.43943032587549","151.58628708657588,112.89231973492218","161.77500303988327,110.89217534046693","151.15597641050584,106.07660505836576","162.45500972762648,114.22843962791829","153.15612840466926,121.22090831712062","150.94736442120623,118.64827790612841","252.9906827577821,29.38908985894942","166.5832472033074,172.271218385214","125.56364755593385,195.55452030642024","125.47320342898833,196.780094844358","254.8452243433852,34.772692728599225","253.0549002918288,36.48217108463035","62.88468582806421,47.969703763375485","58.17045385457199,48.716059703307394","59.139599039396884,141.82309399319067","58.62967382052529,140.92711879863813",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\3_70.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,3
959,"156.96969236381324,120.77421267023347","189.59577152237355,135.56467351653697","187.5924884484436,126.04936770428016","188.2088247811284,136.428000364786","187.28067242217898,139.53220756322958","165.63646035992218,129.6469631566148","177.1505806177043,158.13047178988327","253.85604632782102,37.32201863448444","162.6022160749027,175.6927741974708","125.17045385457199,196.42572045233464","124.03108280642023,199.60945099708172","253.78290673638134,41.565600680933855","254.71212305447472,41.48613433244164","63.26039640077821,47.45345938715953","59.628989846789885,49.359694187743195","60.66850832928016,144.4878860651751","59.52848370622568,142.45975194552528",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\4_73.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,4
964,"162.81943093385215,116.14540521643968","157.2834387159533,113.61970300340467","190.36308365758754,122.32734982976653","151.94117825875486,106.64668956712062","166.62846546692606,113.5683061770428","152.08839980544747,118.2670233463035","171.74442181420233,157.08368798638134","54.39106958292802,43.80934612110895","166.17591804474708,173.771218385214","125.53674458900778,196.31737901264592","127.00946923638132,196.29239117217898","132.8598005836576,93.70776082198444","139.36182210603113,101.99814567120623","64.21509454036965,47.15880730179961","61.08538652115759,48.3297361381323","61.28764515442607,143.96567971789884","59.489140017023345,142.92205739299612",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\5_76.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,5
960,"174.799626094358,111.7505015807393","260.28231395914395,13.576445464494164","192.41000425583658,122.23359223005836","155.51018360894943,107.90347610651752","188.32444674124514,125.11337244649806","157.15684277723736,119.64431085846304","256.40451726653697,24.812184612110894","253.1659320282101,32.841147099951364","166.55380593385215,171.59624270428017","125.08962335846304,195.52700936284046","126.15792193579767,196.05523467898834","256.05012767509726,37.8379970209144","256.16269455252916,37.833140807392994","61.381763740272376,45.60899881444553","60.9420142266537,46.89318990150778","60.05320555690662,144.4702547422179","59.06609846181907,142.82336758268482",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\6_79.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,6
961,"161.2835451118677,115.69633846060312","152.7649106274319,111.81576027480546","186.71640928988327,121.9908955496109","150.5697653210117,106.54220117947472","188.42151021400778,127.48322744406615","165.04810615272373,127.05026446984436","175.87431602626458,157.12942303015564","163.01066999027236,175.04827334630352","163.66854632782102,176.9423334143969","123.9433061770428,196.61353964007782","123.97771005593385,199.5754347033074","253.99604815175098,43.127192515807394","254.73929961089493,41.97503495865759","63.674983280642024,48.184593111624515","60.93662603356031,47.90998905642024","60.931678623540854,145.3882994892996","61.157876337548636,146.0415400048638",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\7_82.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,7
962,"175.3145823200389,119.93157222762646","190.22312743190662,130.39412086575877","187.00199112354085,122.3644440053502","152.0892965710117,106.68675522859922","186.5866518725681,138.78918409533074","164.05714980544747,127.9907891536965","172.62387524319067,159.43108584630352","54.62986761308366,44.11772707928016","164.9981760700389,176.78397069552528","126.3687986381323,196.26223553015564","124.03842412451363,200.01098917801556","122.79154000486382,85.70035110651752","140.94385335603113,105.80090284533074","62.859431997811285,48.893315296692606","62.46087670233463,49.56958672786965","59.8862969661965,143.78590102140078","59.603310432879375,141.73378222276264",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\8_85.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,8
963,"175.35942059824902,120.69519090466926","189.70657526750972,130.22961758268482","184.77030642023345,123.3365454766537","190.20391536964982,134.80634423638134","185.7750182392996,136.44677164396887","164.37123054474708,128.53456347276264","177.3854267996109,158.51747932879377","53.84422118190662,44.15475665734436","164.63145975194553,175.9124817607004","125.49637493920234,197.38562439202335","123.75348826605058,200.99241549124514","139.11881383754863,105.93566847033074","140.32165004863813,106.52938807149806","63.09749285627432,48.61685691269455","58.503860651750976,49.691786235408564","60.436964220573934,143.6867856274319","59.31576787451362,141.57508511673151",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped\9_88.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_flipped,9
965,"70.6770504012646,116.5950191512646","62.97017874513619,120.71354419990273","68.96122628891051,113.72897160749028","65.99999240029183,140.16783195525292","73.79808335359922,126.02901568579767","96.88378526264592,166.15228295233464","88.66141020184826,144.14203854571986","140.3314840710117,61.807343598005836","136.71259423638134,59.483273042315176","73.40166737597276,145.92289336089493","127.85650231031128,193.61834265564204","128.33388557879377,67.952015442607","127.30445190904669,67.45823200389106","191.30904973249028,40.641859952577825","193.869406614786,38.97254985408561","196.24040916828795,145.4393999270428","196.86683791342412,144.931906614786",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\0_61.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,0
966,"71.20565570282102,117.735750547179","62.42796236624514,122.11141932149806","69.43218020428016,115.13247811284047","66.32663545719845,139.65330131322958","72.06791859192607,125.4772464737354","95.91628161478599,164.75191512645915","101.43450571498055,119.2552513983463","141.4399775048638,62.325252310311285","136.66912390564204,58.44175583657588","75.7427954766537,146.47972397859922","127.96928197957199,190.9038484922179","121.33261642752919,85.84490515564202","127.52611259727627,69.02828611381324","192.22890321011673,42.888196893239304","194.2654122081712,41.15505684581712","196.8988326848249,146.1686223249027","196.73665491245137,145.46876519941634",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\1_64.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,1
971,"67.4601699294747,118.9461332684825","61.53905490029183,123.56148163910505","68.5968658803502,117.66281614785993","65.66565083900778,138.81534229085602","72.79119801799611,124.88456803258755","97.65108219844358,163.43064506322958","88.85523315904669,142.53629620622567","140.52460785505838,62.61478219236381","136.8181237840467,60.404327273832685","73.58608189445525,146.1676495622568","127.287109375,191.91296814202335","121.39688715953308,84.29520306420234","123.94499331225681,75.92027146157588","193.3852900048638,43.0990811952821","194.5180569066148,41.483542831955255","197.83143847276264,147.13269090466926","196.84967777237355,146.84691147859922",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\2_67.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,2
970,"68.37230210359922,118.05390473005836","60.22033833900778,124.58947136429961","65.50454462548639,118.49594935554475","65.18584326361868,139.71628769455253","75.81549428501945,121.86184490515565","99.18860195768482,152.56055447470817","102.42982429474708,116.81625425583658","140.96374939202335,62.40174337305447","137.02811892023345,59.29967549246109","74.26535141050584,147.85233767023345","128.1136764348249,192.8547087791829","120.90020823200389,84.59882660505836","124.04492947470817,75.75537299367704","192.82624027237355,43.4071999635214","194.07874817607004,41.68955572106031","197.00083596789884,146.90825632295721","196.32409715466926,146.41343932392996",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\3_70.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,3
967,"67.47945798881324,121.90159137889106","59.872058912937746,127.06234040612841","68.30797057392996,120.6061299246109","64.01724373784047,139.5696589250973","70.70583049610894,127.49885244406615","98.22989877188716,150.43611685311285","102.70291220817121,116.70338339007782","139.74072835603113,65.05838095817121","133.96113509241246,63.05470649927043","69.6373799246109,151.59002614299612","127.17478568822958,194.2512615515564","129.59215406128405,70.74439901507782","129.41225376945525,70.64827030642023","84.70789001702335,174.63307089007782","193.95482733463035,46.27712715831712","195.8449659533074,148.42154061284046","195.7475680933852,149.08684946498056",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\4_73.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,4
968,"73.29718658803502,117.6079766536965","60.80784137889105,124.212890625","70.47375820768482,115.5656690783074","64.7259317242218,142.1422057392996","78.57256961332685,123.48741488326849","85.08210724708171,153.56322957198444","88.56593506809338,140.12975741731518","87.57280520428016,172.66067303015564","189.986016536965,38.71165567242218","72.52112718871595,147.23977079280155","127.81547908560312,193.41856152723736","128.90742035505838,70.05906493190662","128.59761065175098,69.55689141536965","83.3467594844358,170.48995318579767","193.39828550583658,43.772449537937746","195.93522008754863,148.14498723249028","195.21370379377433,148.368297057393",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\5_76.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,5
972,"72.657359557393,117.84967777237354","61.43244239421206,123.55642023346304","69.67011946741245,115.07551830009727","65.04788576118678,140.81532709143968","77.87067576605058,122.35304444309338","97.64942546206225,149.1051799610895","102.26659776264592,115.59778544503891","139.92442850194553,62.39135837183852","135.95821680447472,60.8946110469358","64.84007934095331,144.31964372568095","130.8351775291829,193.44804839494165","121.52855210359922,77.69962913424125","123.65946467655642,77.4479495987354","192.9350680933852,44.73665111259728","193.8440387889105,42.7118608645428","196.6697926799611,147.247735286965","196.76702334630352,147.26191634241246",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\6_79.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,6
973,"67.19138345087549,119.85258846060312","61.33845680325876,123.41482247081713","67.81641384970817,122.23935280885215","64.84917619163424,137.4703307392996","71.12088095817121,127.8676890807393","101.65264773832685,149.27517023346303","83.72078672178988,145.6030976410506","87.32026690175097,173.9473492217899","191.2920415856031,40.68696802042802","70.75250030398833,148.0423151750973","129.4862749270428,195.22676009241246","127.11292406371595,72.1653012524319","126.99930082684826,71.35090892509727","83.83713825389106,172.4529426070039","194.19196862840468,45.66627021522373","196.3271218385214,148.24525778210116","195.03366670719845,148.92049185311285",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\7_82.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,7
977,"66.028453307393,121.8945844479572","62.73418500729572,124.37424762889106","67.48429140321012,122.47157709143968","64.3464402966926,138.234375","70.88081377675097,130.2101471303502","99.48664731274319,149.58017692120623","83.62128374270428,146.28158438715954","87.4966485286965,175.14357368677042","135.08899258268482,65.72765685797665","66.24452061040856,148.07095087548637","128.83273042315176,195.32494832198444","127.69177103599222,72.29118281857977","127.67769637645915,72.33289001702335","83.7686344844358,173.97551374027236","194.11429961089493,47.322216226896884","195.838734192607,148.68959751945525","195.44934034533074,149.61671631809338",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\8_85.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,8
974,"67.91643360894942,121.40061101653697","61.787375364785994,127.19573808365759","69.27659137889106,122.86721789883269","65.30664822470817,139.09707867217898","71.57438594357977,128.48312864785993","99.60540035262646,149.1845969114786","88.10035414640078,141.19193822957197","140.9074659533074,66.42117582684826","135.01120196984436,64.83606669503891","68.52691056663424,148.98166950389106","130.2077456225681,195.89261612354085","128.43447531614785,70.10102292071984","127.63296449416343,70.43040947227627","84.50218111624514,175.38924185311285","194.30426191634243,46.32657845938716","196.13712913424123,148.30763618677042","194.98891962548637,148.73428380350194",GluteBridge,..\Python\dataset\GluteBridge\How To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\9_88.jpg,datasetGluteBridgeHow To_ Glute Bridge - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,9
696,"64.35287724951363,171.98771887159532","57.62171692607004,166.03128039883268","60.6367985469358,177.1947045233463","60.31164503283074,179.5338642996109","67.4263892266537,177.39415126459144","207.28646339980546,74.28115880350195","90.653187317607,178.58949416342412","127.01108037451363,199.1151051799611","110.32186284046693,197.20336819066148","76.35559794503891,183.041281614786","194.53097641050584,181.5915612840467","137.66701118677042,160.8301009241245","142.24726410505838,168.73545415856032","195.11720269941634,75.65634119649806","194.2593932392996,72.1441360651751","197.76434824902725,189.48618373054475","197.15588521400778,188.0115059581712",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\0_23.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,0
697,"64.43379134241245,173.73882842898834","58.82019850437743,167.5728204036965","59.63498221668288,183.00694613326849","60.56982231882296,177.72712487840468","69.76556420233463,158.26535141050584","209.00113995622567,73.52181876215954","99.10649471060312,171.92375972762648","123.16631201361868,201.99966561284046","109.7610575753891,197.21346060311285","75.43725680933852,181.24160992217898","147.84169807879377,202.46013193093384","137.82377796692606,161.3067698200389","141.86860104571986,160.67049185311285","195.1430265077821,74.57433274562257","195.10621352140078,70.86406401994164","200.52410627431908,190.53889530642024","200.16403210116732,189.27517023346303",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\1_26.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,1
698,"141.51761612354085,175.86992339494162","141.68844236381324,179.01909046692606","100.72780885214009,191.4641901750973","210.97274744649806,76.88880866974708","141.64769272859922,169.2793804717899","209.59721546692606,72.0746671327821","206.93661843385215,81.98179869892996","198.07353477626458,81.9862749270428","198.15533803501947,84.07187803988327","75.85828064202335,178.73834204766538","140.98302225194553,199.0344418774319","138.55365393968873,172.71339980544747","141.45507052529183,169.39120257782102","194.71899319066148,74.5214311770428","195.1777571741245,71.70745683365759","202.71320221303503,189.84350680933852","202.78260274805447,188.69780520428017",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\2_29.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,2
700,"117.79644181663424,175.28752735894943","156.65526203793775,177.5871534533074","99.92516567363813,191.2558821741245","60.68440691877432,177.83972215466926","100.10368281857977,184.82655946011673","210.45326179474708,72.71114269212062","105.57630107003891,173.4562408803502","109.35469357976653,201.0982642266537","192.28108280642024,97.80164001702335","76.74061436040856,178.75220391536965","138.6437104815175,197.1910110651751","136.5728204036965,170.7837883025292","138.7992005107004,157.8831316877432","195.04991488326849,75.07435554474708","194.27137037937743,70.9056420233463","202.25600376945525,190.90045902237355","202.07479632782102,189.74399623054475",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\3_32.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,3
699,"116.48060554474708,175.94517570525292","66.4536265807393,177.97598492217898","97.21011673151752,192.70975194552528","62.52488144455253,177.05517388132296","98.23296145428016,186.490500364786","209.46636369163426,72.55168561527238","105.00206712062257,172.57797300583658","108.02789092898833,200.70830800097278","194.88256930933852,80.9894972033074","77.90681997811284,177.67281736381324","197.33479754377433,184.2920719844358","135.75063837548637,173.49595695525292","138.73103112840468,169.82792740758754","194.56291038424123,75.04593263618678","197.8772951118677,68.56915734435798","202.8257538910506,189.1154243677043","202.30496108949416,188.26317789396887",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\4_35.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,4
701,"67.55157921935798,184.2114390807393","60.717917831955255,176.59530034046693","97.33869619406615,192.1726957684825","61.36970300340467,178.58172726167317","96.28641020184826,185.94601167315176","207.4937682392996,72.48061314445525","102.43527328550584,169.76564019941634","109.92867673881324,200.373312864786","194.94453732976655,80.73562135214007","76.37898984678988,180.2854754377432","196.46622689688715,181.91397130350194","135.0263405885214,173.7417923151751","129.27021522373542,169.6057575389105","195.40856031128405,75.03511825145914","196.83017692120623,75.84957897616732","201.65555082684824,187.2131262159533","201.09359800583658,186.39074659533074",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\5_38.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,5
703,"66.75903605301556,159.78562743190662","60.33973355423152,165.17935311284046","62.896279182879375,171.94988752431908","60.58293181541829,178.4859861381323","71.80472549854086,157.00729571984436","207.6572835603113,72.58719145184826","102.1394622446498,165.77720695525292","196.8538120136187,81.19811679231518","195.70605848735408,79.4845877918288","77.93167102383269,182.70677285992218","193.72324902723736,181.2908560311284","134.47460177529183,177.03559703307394","130.37889105058366,170.65533803501947","195.26912086575877,74.49483219844358","196.6815874270428,75.42073504377431","202.09239725194553,189.65143178501947","200.89469844357976,188.5438655155642",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\6_41.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,6
702,"64.94517570525292,162.53384910019454","59.48777586940662,166.20619528210116","96.51476623297665,192.44838278210116","61.39292771157588,178.50098796206225","96.28709417558366,186.65214615758754","206.96815722276264,73.07835299124514","105.20209143968872,167.45532891536965","109.29714098978599,199.3324568336576","195.43867035505838,80.01057879377431","78.8739968385214,181.54979328793775","134.34678988326849,194.1617673881323","132.51746412937743,176.10285445038912","128.28058122568095,171.4518634484436","195.43439931906616,73.60600072957199","194.2502887889105,69.59943458171206","200.38965223735408,192.84514834630352","199.17455009727627,191.85913180933852",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\7_44.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,7
704,"136.20979754377433,167.0127219114786","58.06892555325876,166.49106274319067","96.6807438594358,191.2625395184825","61.126276750972764,178.68436892023345","97.70316299854086,186.2269880836576","205.74876884727627,72.89015381809338","104.23809125729572,167.94131505350194","108.42440570282102,199.7325510700389","194.951969844358,81.42157101167315","77.78118920233463,181.46598370622567","194.36683791342412,182.43120744163426","132.53571862840468,176.25348066634243","127.46820282101167,171.8367582684825","196.05211879863813,73.09349160992218","197.55175401264592,74.04820494892996","200.4136673151751,193.1228872811284","199.50983402237355,191.8943184581712",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\8_47.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,8
705,"69.49571376459144,183.13293409533074","59.54757417315175,164.857155885214","99.24959721546692,190.17234618190662","61.18764059460117,179.06268239299612","69.08485074173151,176.91109861381324","204.60764226653697,72.49695251702335","102.46424337305447,158.849875364786","108.30192880593385,199.7492856274319","194.9897555933852,80.6145504012646","76.76418865515565,181.6680751459144","192.61893543287937,181.6426617217899","132.0932484192607,175.58926617217898","127.38443123784047,171.7001459143969","196.55404912451363,73.23188989542801","197.8073017996109,74.19075267509727","200.20762402723736,191.3213156614786","199.08563351167317,190.13697714007782",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\9_50.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,9
706,"193.25723492217898,183.2910384241245","193.48715649319067,180.87258329280155","194.3026811770428,183.02859010214007","188.83932696984436,182.8489785992218","189.892312135214,186.74506018968873","72.62026538180933,77.76672695768482","164.66144820038912,191.44038788910507","150.20076909046693,193.81029608463035","64.40013983463035,140.14159776264592","55.20793941512646,183.92190539883268","178.29277115758754,185.2307575389105","117.11040096060312,157.78901690175098","167.30078125,190.43569126945525","62.51824689931907,67.35254286235408","165.23422300583658,194.83288241731518","56.759047452577825,189.64065539883268","56.734614390807394,189.31760700389106",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\0_23.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,0
707,"193.09502675097278,182.80078125","193.69022069552528,181.14586879863813","194.54599343385215,177.18084265564204","190.924094114786,183.1554900291829","190.7411843385214,188.01223553015564","121.51305629863813,159.90957867217898","163.69145184824902,190.56344236381324","149.67113022859922,194.7401051799611","148.80255958171207,197.53498905642024","141.01051799610894,186.93622324902725","179.9292923151751,183.63588278210116","118.50680173881324,157.1265807392996","123.71177346789884,167.83703185797665","156.0336819066148,194.48195829280155","156.58611989299612,191.95811040856032","55.327562621595334,191.1117005107004","56.192082624027236,190.7501063959144",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\1_26.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,1
708,"192.50547178988327,180.82323078793775","191.96387098735408,181.63635396400778","191.90790673638134,168.0416008025292","115.69360256566148,164.77197835603113","192.29771096789884,187.06675583657588","114.63665795233463,156.1596546692607","164.22630410992218,187.01363387645915","150.71765564202335,195.52471425097278","160.31719661964982,197.2181420233463","55.023623692850194,182.52741974708172","181.25165673638134,181.04467108463035","119.06766780155642,160.23109192607004","127.83789822470817,162.9612262889105","63.47426358827821,71.11923942120623","159.67974829766538,190.66690479085602","55.00329067363813,189.5793409533074","55.015837791828794,189.3315296692607",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\2_29.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,2
712,"189.46818762159532,182.3693762159533","189.7861898103113,182.19665004863813","192.244984192607,176.96909958657588","116.6837533438716,162.11329644941634","192.0813776750973,181.83774623054475","110.3530140442607,149.83806541828795","164.62078976167317,186.08988934824902","151.11436040856032,192.33270002431908","152.4770640807393,193.4675340466926","56.07453033803502,183.96984435797665","178.19204462548637,181.98045355058366","115.62789548881324,159.69189263132296","124.44766080982491,160.72631930933852","62.831704462548636,71.69057788180933","157.8653179717899,188.40267813715954","56.06085466318093,190.66612962062257","56.077380228599225,190.55435311284046",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\3_32.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,3
711,"192.6963460603113,180.5292436770428","190.5338946984436,181.43926313229574","191.9783560311284,167.9098370622568","189.14196254863813,182.98043835116732","189.67774197470817,188.34046692607004","124.9453656979572,153.76273711089493","161.75560858463035,187.33051130836577","149.33089129377433,194.80567546206225","160.31336636673151,196.69917315175098","55.800716652480546,182.06395914396887","176.26968324416342,182.3009940418288","118.74207350437743,156.9760609192607","124.52387828307393,158.09595391536965","63.61199689931907,71.65001823929961","155.05584265564204,188.99765928988327","55.57687864785992,189.76632417315176","55.74394683244164,189.6386946741245",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\4_35.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,4
709,"192.07725863326849,181.109375","192.48434460116732,181.44551009241246","192.36416281614785,165.02498784046693","191.4721546692607,183.25639895428017","190.83703185797665,188.63769151264592","74.61419321498055,78.41118981031128","162.64972945038912,186.38684034533074","145.73721729085602,195.09029973249028","153.3095969114786,195.3332472033074","56.07394136065175,181.6682879377432","179.13358767023345,183.12319126945525","119.88316208657588,158.09519394455253","124.57342078064202,157.02358949416342","63.947410019455255,71.81414913667315","157.39845269941634,190.07385396400778","55.32404395671206,189.819202942607","55.26645336819066,189.7263801070039",GluteBridge,..\Python\dataset\GluteBridge\How to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\5_38.jpg,datasetGluteBridgeHow to Do Glute Bridges + Mistakes _ Variations - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,5
